geneID	chr	anticage	anticage_zone	batch	batch_zone
ENSDARG00000096651	chr1	59142803	chr1:59142653-59142953	59142803	chr1:59142653-59142953
ENSDARG00000102634	chr1	59314733	chr1:59314583-59314883	59314733	chr1:59314583-59314883
ENSDARG00000099104	chr1	11780	chr1:11630-11930	11780	chr1:11630-11930
ENSDARG00000102746	chr1	44557	chr1:44407-44707	44536	chr1:44386-44686
ENSDARG00000103929	chr1	49859	chr1:49709-50009	49859	chr1:49709-50009
ENSDARG00000100223	chr1	71497	chr1:71347-71647	71517	chr1:71367-71667
ENSDARG00000013802	chr1	157518	chr1:157368-157668	157539	chr1:157389-157689
ENSDARG00000041592	chr1	214912	chr1:214762-215062	214912	chr1:214762-215062
ENSDARG00000068261	chr1	354126	chr1:353976-354276	354129	chr1:353979-354279
ENSDARG00000063371	chr1	411347	chr1:411197-411497	411347	chr1:411197-411497
ENSDARG00000016343	chr1	471933	chr1:471783-472083	471933	chr1:471783-472083
ENSDARG00000023678	chr1	494281	chr1:494131-494431	494280	chr1:494130-494430
ENSDARG00000041575	chr1	513749	chr1:513599-513899	513749	chr1:513599-513899
ENSDARG00000014313	chr1	614578	chr1:614428-614728	614598	chr1:614448-614748
ENSDARG00000104279	chr1	656808	chr1:656658-656958	656794	chr1:656644-656944
ENSDARG00000103783	chr1	669725	chr1:669575-669875	669725	chr1:669575-669875
ENSDARG00000103519	chr1	681191	chr1:681041-681341	681191	chr1:681041-681341
ENSDARG00000117321	chr1	1352909	chr1:1352759-1353059	1352898	chr1:1352748-1353048
ENSDARG00000089477	chr1	1885631	chr1:1885481-1885781	1885620	chr1:1885470-1885770
ENSDARG00000033928	chr1	5394752	chr1:5394602-5394902	5394752	chr1:5394602-5394902
ENSDARG00000030350	chr1	5455697	chr1:5455547-5455847	5455697	chr1:5455547-5455847
ENSDARG00000006526	chr1	5543078	chr1:5542928-5543228	5542545	chr1:5542395-5542695
ENSDARG00000006526	chr1	5543078	chr1:5542928-5543228	5543078	chr1:5542928-5543228
ENSDARG00000096546	chr1	5745993	chr1:5745843-5746143	5745993	chr1:5745843-5746143
ENSDARG00000113935	chr1	6085747	chr1:6085597-6085897	6085725	chr1:6085575-6085875
ENSDARG00000073857	chr1	6494397	chr1:6494247-6494547	6494397	chr1:6494247-6494547
ENSDARG00000074050	chr1	7659933	chr1:7659783-7660083	7659933	chr1:7659783-7660083
ENSDARG00000018319	chr1	7673355	chr1:7673205-7673505	7673355	chr1:7673205-7673505
ENSDARG00000117359	chr1	NA	chr1:NA-NA	7844222	chr1:7844072-7844372
ENSDARG00000117359	chr1	NA	chr1:NA-NA	7844450	chr1:7844300-7844600
ENSDARG00000062929	chr1	8141152	chr1:8141002-8141302	8141152	chr1:8141002-8141302
ENSDARG00000037739	chr1	8553260	chr1:8553110-8553410	8553292	chr1:8553142-8553442
ENSDARG00000076176	chr1	8566568	chr1:8566418-8566718	8566568	chr1:8566418-8566718
ENSDARG00000007443	chr1	8646943	chr1:8646793-8647093	8646932	chr1:8646782-8647082
ENSDARG00000037746	chr1	8652649	chr1:8652499-8652799	8651634	chr1:8651484-8651784
ENSDARG00000037746	chr1	8652649	chr1:8652499-8652799	8652649	chr1:8652499-8652799
ENSDARG00000088975,ENSDARG00000093053	chr1	9115037	chr1:9114887-9115187	9115037	chr1:9114887-9115187
ENSDARG00000058463	chr1	9123421	chr1:9123271-9123571	9123421	chr1:9123271-9123571
ENSDARG00000076716	chr1	9134052	chr1:9133902-9134202	9134052	chr1:9133902-9134202
ENSDARG00000076716	chr1	9134052	chr1:9133902-9134202	NA	chr1:NA-NA
ENSDARG00000063169	chr1	NA	chr1:NA-NA	NA	chr1:NA-NA
ENSDARG00000017834	chr1	9486082	chr1:9485932-9486232	9486111	chr1:9485961-9486261
ENSDARG00000074282	chr1	9527159	chr1:9527009-9527309	9527114	chr1:9526964-9527264
ENSDARG00000074282	chr1	9527159	chr1:9527009-9527309	9527371	chr1:9527221-9527521
ENSDARG00000033852	chr1	9858491	chr1:9858341-9858641	9858491	chr1:9858341-9858641
ENSDARG00000037652	chr1	9885342	chr1:9885192-9885492	9885342	chr1:9885192-9885492
ENSDARG00000037647	chr1	10048502	chr1:10048352-10048652	10048515	chr1:10048365-10048665
ENSDARG00000020741	chr1	10071423	chr1:10071273-10071573	10071423	chr1:10071273-10071573
ENSDARG00000070512	chr1	10473589	chr1:10473439-10473739	10473589	chr1:10473439-10473739
ENSDARG00000008487	chr1	10885307	chr1:10885157-10885457	10885307	chr1:10885157-10885457
ENSDARG00000008487	chr1	10885307	chr1:10885157-10885457	11075386	chr1:11075236-11075536
ENSDARG00000008487	chr1	11075389	chr1:11075239-11075539	10885307	chr1:10885157-10885457
ENSDARG00000008487	chr1	11075389	chr1:11075239-11075539	11075386	chr1:11075236-11075536
ENSDARG00000007678	chr1	11850360	chr1:11850210-11850510	11850360	chr1:11850210-11850510
ENSDARG00000070448	chr1	11973342	chr1:11973192-11973492	11973342	chr1:11973192-11973492
ENSDARG00000008637	chr1	12126480	chr1:12126330-12126630	12126480	chr1:12126330-12126630
ENSDARG00000002634	chr1	12161180	chr1:12161030-12161330	12161180	chr1:12161030-12161330
ENSDARG00000018997	chr1	12278523	chr1:12278373-12278673	12278730	chr1:12278580-12278880
ENSDARG00000018997	chr1	12278730	chr1:12278580-12278880	12278730	chr1:12278580-12278880
ENSDARG00000057248	chr1	12394102	chr1:12393952-12394252	12394102	chr1:12393952-12394252
ENSDARG00000089805	chr1	13271090	chr1:13270940-13271240	13270998	chr1:13270848-13271148
ENSDARG00000079626	chr1	13968131	chr1:13967981-13968281	13968088	chr1:13967938-13968238
ENSDARG00000014273	chr1	14234077	chr1:14233927-14234227	14234079	chr1:14233929-14234229
ENSDARG00000079317	chr1	15329249	chr1:15329099-15329399	15329249	chr1:15329099-15329399
ENSDARG00000091657	chr1	16461492	chr1:16461342-16461642	16461492	chr1:16461342-16461642
ENSDARG00000070412	chr1	16507773	chr1:16507623-16507923	16507751	chr1:16507601-16507901
ENSDARG00000056504	chr1	16688938	chr1:16688788-16689088	16685899	chr1:16685749-16686049
ENSDARG00000056504	chr1	16688938	chr1:16688788-16689088	16688924	chr1:16688774-16689074
ENSDARG00000030514	chr1	17587541	chr1:17587391-17587691	17569828	chr1:17569678-17569978
ENSDARG00000030514	chr1	17587541	chr1:17587391-17587691	17587541	chr1:17587391-17587691
ENSDARG00000056381	chr1	17693257	chr1:17693107-17693407	17693257	chr1:17693107-17693407
ENSDARG00000056369	chr1	17711654	chr1:17711504-17711804	17711657	chr1:17711507-17711807
ENSDARG00000037545	chr1	18336850	chr1:18336700-18337000	18336794	chr1:18336644-18336944
ENSDARG00000062081	chr1	18752465	chr1:18752315-18752615	18741638	chr1:18741488-18741788
ENSDARG00000062081	chr1	18752465	chr1:18752315-18752615	18752465	chr1:18752315-18752615
ENSDARG00000093886	chr1	18811485	chr1:18811335-18811635	18811485	chr1:18811335-18811635
ENSDARG00000061985	chr1	19402816	chr1:19402666-19402966	19402816	chr1:19402666-19402966
ENSDARG00000061981	chr1	19431507	chr1:19431357-19431657	19431507	chr1:19431357-19431657
ENSDARG00000061952	chr1	19599249	chr1:19599099-19599399	19573212	chr1:19573062-19573362
ENSDARG00000061952	chr1	19599249	chr1:19599099-19599399	19599249	chr1:19599099-19599399
ENSDARG00000006434	chr1	19648212	chr1:19648062-19648362	19648231	chr1:19648081-19648381
ENSDARG00000094729	chr1	19673897	chr1:19673747-19674047	19673897	chr1:19673747-19674047
ENSDARG00000008068	chr1	19764011	chr1:19763861-19764161	19763981	chr1:19763831-19764131
ENSDARG00000019986	chr1	19845379	chr1:19845229-19845529	19845379	chr1:19845229-19845529
ENSDARG00000070278	chr1	20068130	chr1:20067980-20068280	20068130	chr1:20067980-20068280
ENSDARG00000041776	chr1	20273243	chr1:20273093-20273393	20273190	chr1:20273040-20273340
ENSDARG00000037429	chr1	20824397	chr1:20824247-20824547	20824397	chr1:20824247-20824547
ENSDARG00000037429	chr1	20824397	chr1:20824247-20824547	20824620	chr1:20824470-20824770
ENSDARG00000037429	chr1	20824397	chr1:20824247-20824547	20826013	chr1:20825863-20826163
ENSDARG00000055874	chr1	20911291	chr1:20911141-20911441	20911291	chr1:20911141-20911441
ENSDARG00000061786	chr1	20970248	chr1:20970098-20970398	20970248	chr1:20970098-20970398
ENSDARG00000037406	chr1	21538689	chr1:21538539-21538839	21538689	chr1:21538539-21538839
ENSDARG00000034773	chr1	21563030	chr1:21562880-21563180	21563018	chr1:21562868-21563168
ENSDARG00000055443	chr1	21713995	chr1:21713845-21714145	21714014	chr1:21713864-21714164
ENSDARG00000030759	chr1	21881832	chr1:21881682-21881982	21881832	chr1:21881682-21881982
ENSDARG00000026871	chr1	22652025	chr1:22651875-22652175	22652025	chr1:22651875-22652175
ENSDARG00000091660	chr1	22678469	chr1:22678319-22678619	22678469	chr1:22678319-22678619
ENSDARG00000061143	chr1	22803133	chr1:22802983-22803283	22803133	chr1:22802983-22803283
ENSDARG00000034896	chr1	22834825	chr1:22834675-22834975	22834825	chr1:22834675-22834975
ENSDARG00000037378	chr1	22851454	chr1:22851304-22851604	22851454	chr1:22851304-22851604
ENSDARG00000093064	chr1	22861304	chr1:22861154-22861454	22861321	chr1:22861171-22861471
ENSDARG00000061121	chr1	23157619	chr1:23157469-23157769	23157624	chr1:23157474-23157774
ENSDARG00000054799	chr1	23268519	chr1:23268369-23268669	23268519	chr1:23268369-23268669
ENSDARG00000037350	chr1	23271765	chr1:23271615-23271915	23271765	chr1:23271615-23271915
ENSDARG00000037350	chr1	23271765	chr1:23271615-23271915	23274479	chr1:23274329-23274629
ENSDARG00000037350	chr1	23274479	chr1:23274329-23274629	23271765	chr1:23271615-23271915
ENSDARG00000037350	chr1	23274479	chr1:23274329-23274629	23274479	chr1:23274329-23274629
ENSDARG00000005799	chr1	23308243	chr1:23308093-23308393	23308237	chr1:23308087-23308387
ENSDARG00000055022	chr1	23370511	chr1:23370361-23370661	23370515	chr1:23370365-23370665
ENSDARG00000055099	chr1	23557976	chr1:23557826-23558126	NA	chr1:NA-NA
ENSDARG00000070098	chr1	23595894	chr1:23595744-23596044	23595900	chr1:23595750-23596050
ENSDARG00000088202	chr1	NA	chr1:NA-NA	24458054	chr1:24457904-24458204
ENSDARG00000088202	chr1	NA	chr1:NA-NA	24462691	chr1:24462541-24462841
ENSDARG00000060994	chr1	24918700	chr1:24918550-24918850	24918700	chr1:24918550-24918850
ENSDARG00000060994	chr1	24918700	chr1:24918550-24918850	25144331	chr1:25144181-25144481
ENSDARG00000060994	chr1	25144334	chr1:25144184-25144484	24918700	chr1:24918550-24918850
ENSDARG00000060994	chr1	25144334	chr1:25144184-25144484	25144331	chr1:25144181-25144481
ENSDARG00000074812	chr1	25438708	chr1:25438558-25438858	25438708	chr1:25438558-25438858
ENSDARG00000070055	chr1	25486473	chr1:25486323-25486623	25486505	chr1:25486355-25486655
ENSDARG00000070050	chr1	25496134	chr1:25495984-25496284	25496134	chr1:25495984-25496284
ENSDARG00000037281	chr1	25679336	chr1:25679186-25679486	25679304	chr1:25679154-25679454
ENSDARG00000037266	chr1	25936677	chr1:25936527-25936827	25936680	chr1:25936530-25936830
ENSDARG00000077157	chr1	25966043	chr1:25965893-25966193	25966080	chr1:25965930-25966230
ENSDARG00000053995	chr1	26045539	chr1:26045389-26045689	26045556	chr1:26045406-26045706
ENSDARG00000021702	chr1	26062806	chr1:26062656-26062956	26062806	chr1:26062656-26062956
ENSDARG00000021702	chr1	26062806	chr1:26062656-26062956	26063182	chr1:26063032-26063332
ENSDARG00000021702	chr1	26063163	chr1:26063013-26063313	26062806	chr1:26062656-26062956
ENSDARG00000021702	chr1	26063163	chr1:26063013-26063313	26063182	chr1:26063032-26063332
ENSDARG00000009685	chr1	26398286	chr1:26398136-26398436	26398286	chr1:26398136-26398436
ENSDARG00000091678	chr1	26444016	chr1:26443866-26444166	26444020	chr1:26443870-26444170
ENSDARG00000023330	chr1	26664839	chr1:26664689-26664989	26664839	chr1:26664689-26664989
ENSDARG00000023600	chr1	26782515	chr1:26782365-26782665	26782515	chr1:26782365-26782665
ENSDARG00000033345	chr1	27014889	chr1:27014739-27015039	27014889	chr1:27014739-27015039
ENSDARG00000101474	chr1	28089586	chr1:28089436-28089736	28089586	chr1:28089436-28089736
ENSDARG00000053456	chr1	28831782	chr1:28831632-28831932	28831822	chr1:28831672-28831972
ENSDARG00000053466	chr1	28861136	chr1:28860986-28861286	28861132	chr1:28860982-28861282
ENSDARG00000037109	chr1	28950359	chr1:28950209-28950509	28950359	chr1:28950209-28950509
ENSDARG00000005739	chr1	29045424	chr1:29045274-29045574	29045428	chr1:29045278-29045578
ENSDARG00000053496	chr1	29061285	chr1:29061135-29061435	29061297	chr1:29061147-29061447
ENSDARG00000031202	chr1	29758918	chr1:29758768-29759068	29758918	chr1:29758768-29759068
ENSDARG00000099758	chr1	30473423	chr1:30473273-30473573	30473423	chr1:30473273-30473573
ENSDARG00000099758	chr1	30473423	chr1:30473273-30473573	30510852	chr1:30510702-30511002
ENSDARG00000099758	chr1	30510912	chr1:30510762-30511062	30473423	chr1:30473273-30473573
ENSDARG00000099758	chr1	30510912	chr1:30510762-30511062	30510852	chr1:30510702-30511002
ENSDARG00000093065	chr1	30568210	chr1:30568060-30568360	30568207	chr1:30568057-30568357
ENSDARG00000096668	chr1	30723277	chr1:30723127-30723427	30723266	chr1:30723116-30723416
ENSDARG00000060559	chr1	30762264	chr1:30762114-30762414	30762264	chr1:30762114-30762414
ENSDARG00000074575	chr1	31105404	chr1:31105254-31105554	31105371	chr1:31105221-31105521
ENSDARG00000078902	chr1	31505276	chr1:31505126-31505426	31505276	chr1:31505126-31505426
ENSDARG00000039616	chr1	31516092	chr1:31515942-31516242	31516092	chr1:31515942-31516242
ENSDARG00000018611	chr1	31534092	chr1:31533942-31534242	31534092	chr1:31533942-31534242
ENSDARG00000060501	chr1	31657658	chr1:31657508-31657808	31657658	chr1:31657508-31657808
ENSDARG00000060501	chr1	31657658	chr1:31657508-31657808	31657839	chr1:31657689-31657989
ENSDARG00000058231	chr1	31856623	chr1:31856473-31856773	31856678	chr1:31856528-31856828
ENSDARG00000051975	chr1	33380002	chr1:33379852-33380152	33379977	chr1:33379827-33380127
ENSDARG00000053586	chr1	33557852	chr1:33557702-33558002	33557852	chr1:33557702-33558002
ENSDARG00000003701	chr1	33647141	chr1:33646991-33647291	NA	chr1:NA-NA
ENSDARG00000003701	chr1	33647141	chr1:33646991-33647291	33647138	chr1:33646988-33647288
ENSDARG00000053535	chr1	34450624	chr1:34450474-34450774	34450601	chr1:34450451-34450751
ENSDARG00000015506	chr1	34612634	chr1:34612484-34612784	34612634	chr1:34612484-34612784
ENSDARG00000013006	chr1	34685323	chr1:34685173-34685473	34685330	chr1:34685180-34685480
ENSDARG00000081849	chr1	34712154	chr1:34712004-34712304	NA	chr1:NA-NA
ENSDARG00000092693	chr1	34713703	chr1:34713553-34713853	34713703	chr1:34713553-34713853
ENSDARG00000027199	chr1	35928944	chr1:35928794-35929094	35928944	chr1:35928794-35929094
ENSDARG00000076171	chr1	36151420	chr1:36151270-36151570	36151370	chr1:36151220-36151520
ENSDARG00000036755	chr1	36771696	chr1:36771546-36771846	36771690	chr1:36771540-36771840
ENSDARG00000029722	chr1	38171628	chr1:38171478-38171778	38170868	chr1:38170718-38171018
ENSDARG00000029722	chr1	38171628	chr1:38171478-38171778	NA	chr1:NA-NA
ENSDARG00000029722	chr1	38171628	chr1:38171478-38171778	38171645	chr1:38171495-38171795
ENSDARG00000008305	chr1	38195029	chr1:38194879-38195179	38195029	chr1:38194879-38195179
ENSDARG00000007477	chr1	38361512	chr1:38361362-38361662	38361512	chr1:38361362-38361662
ENSDARG00000012016	chr1	38415133	chr1:38414983-38415283	38415133	chr1:38414983-38415283
ENSDARG00000004621	chr1	38709213	chr1:38709063-38709363	38709215	chr1:38709065-38709365
ENSDARG00000004621	chr1	38709213	chr1:38709063-38709363	38756885	chr1:38756735-38757035
ENSDARG00000004621	chr1	38756898	chr1:38756748-38757048	38709215	chr1:38709065-38709365
ENSDARG00000004621	chr1	38756898	chr1:38756748-38757048	38756885	chr1:38756735-38757035
ENSDARG00000024828	chr1	39895874	chr1:39895724-39896024	39895874	chr1:39895724-39896024
ENSDARG00000104907	chr1	39983668	chr1:39983518-39983818	39983696	chr1:39983546-39983846
ENSDARG00000103145	chr1	40015780	chr1:40015630-40015930	40015780	chr1:40015630-40015930
ENSDARG00000093120	chr1	40086979	chr1:40086829-40087129	40086979	chr1:40086829-40087129
ENSDARG00000074662	chr1	40102835	chr1:40102685-40102985	40102820	chr1:40102670-40102970
ENSDARG00000079631	chr1	40132830	chr1:40132680-40132980	40132833	chr1:40132683-40132983
ENSDARG00000009315	chr1	40608310	chr1:40608160-40608460	40608310	chr1:40608160-40608460
ENSDARG00000007941	chr1	40911333	chr1:40911183-40911483	40911333	chr1:40911183-40911483
ENSDARG00000036774	chr1	41239602	chr1:41239452-41239752	41239602	chr1:41239452-41239752
ENSDARG00000036774	chr1	41239602	chr1:41239452-41239752	41260272	chr1:41260122-41260422
ENSDARG00000036774	chr1	41239722	chr1:41239572-41239872	41239602	chr1:41239452-41239752
ENSDARG00000036774	chr1	41239722	chr1:41239572-41239872	41260272	chr1:41260122-41260422
ENSDARG00000052712	chr1	43684534	chr1:43684384-43684684	43684534	chr1:43684384-43684684
ENSDARG00000052696,ENSDARG00000052700	chr1	43727556	chr1:43727406-43727706	43727556	chr1:43727406-43727706
ENSDARG00000075916	chr1	44000949	chr1:44000799-44001099	44000931	chr1:44000781-44001081
ENSDARG00000075916	chr1	44000949	chr1:44000799-44001099	44001193	chr1:44001043-44001343
ENSDARG00000103871	chr1	44048765	chr1:44048615-44048915	44048773	chr1:44048623-44048923
ENSDARG00000007786	chr1	44581961	chr1:44581811-44582111	44581961	chr1:44581811-44582111
ENSDARG00000079632	chr1	44710904	chr1:44710754-44711054	44710904	chr1:44710754-44711054
ENSDARG00000093997	chr1	44928964	chr1:44928814-44929114	44928958	chr1:44928808-44929108
ENSDARG00000078659	chr1	44940954	chr1:44940804-44941104	NA	chr1:NA-NA
ENSDARG00000019778	chr1	45049579	chr1:45049429-45049729	45049579	chr1:45049429-45049729
ENSDARG00000006588	chr1	45177389	chr1:45177239-45177539	45177389	chr1:45177239-45177539
ENSDARG00000006225	chr1	45215281	chr1:45215131-45215431	45215256	chr1:45215106-45215406
ENSDARG00000095463	chr1	NA	chr1:NA-NA	NA	chr1:NA-NA
ENSDARG00000095463	chr1	NA	chr1:NA-NA	45320079	chr1:45319929-45320229
ENSDARG00000025518	chr1	45341792	chr1:45341642-45341942	45341778	chr1:45341628-45341928
ENSDARG00000069619	chr1	45580840	chr1:45580690-45580990	45577780	chr1:45577630-45577930
ENSDARG00000069619	chr1	45580840	chr1:45580690-45580990	45580824	chr1:45580674-45580974
ENSDARG00000069619	chr1	45580840	chr1:45580690-45580990	NA	chr1:NA-NA
ENSDARG00000069619	chr1	45580840	chr1:45580690-45580990	45584654	chr1:45584504-45584804
ENSDARG00000069619	chr1	45580840	chr1:45580690-45580990	45614318	chr1:45614168-45614468
ENSDARG00000069619	chr1	45580840	chr1:45580690-45580990	45614482	chr1:45614332-45614632
ENSDARG00000069619	chr1	NA	chr1:NA-NA	45577780	chr1:45577630-45577930
ENSDARG00000069619	chr1	NA	chr1:NA-NA	45580824	chr1:45580674-45580974
ENSDARG00000069619	chr1	NA	chr1:NA-NA	NA	chr1:NA-NA
ENSDARG00000069619	chr1	NA	chr1:NA-NA	45584654	chr1:45584504-45584804
ENSDARG00000069619	chr1	NA	chr1:NA-NA	45614318	chr1:45614168-45614468
ENSDARG00000069619	chr1	NA	chr1:NA-NA	45614482	chr1:45614332-45614632
ENSDARG00000069619	chr1	45584673	chr1:45584523-45584823	45577780	chr1:45577630-45577930
ENSDARG00000069619	chr1	45584673	chr1:45584523-45584823	45580824	chr1:45580674-45580974
ENSDARG00000069619	chr1	45584673	chr1:45584523-45584823	NA	chr1:NA-NA
ENSDARG00000069619	chr1	45584673	chr1:45584523-45584823	45584654	chr1:45584504-45584804
ENSDARG00000069619	chr1	45584673	chr1:45584523-45584823	45614318	chr1:45614168-45614468
ENSDARG00000069619	chr1	45584673	chr1:45584523-45584823	45614482	chr1:45614332-45614632
ENSDARG00000069619	chr1	45614482	chr1:45614332-45614632	45577780	chr1:45577630-45577930
ENSDARG00000069619	chr1	45614482	chr1:45614332-45614632	45580824	chr1:45580674-45580974
ENSDARG00000069619	chr1	45614482	chr1:45614332-45614632	NA	chr1:NA-NA
ENSDARG00000069619	chr1	45614482	chr1:45614332-45614632	45584654	chr1:45584504-45584804
ENSDARG00000069619	chr1	45614482	chr1:45614332-45614632	45614318	chr1:45614168-45614468
ENSDARG00000069619	chr1	45614482	chr1:45614332-45614632	45614482	chr1:45614332-45614632
ENSDARG00000030656	chr1	45633956	chr1:45633806-45634106	45633861	chr1:45633711-45634011
ENSDARG00000010773	chr1	45920605	chr1:45920455-45920755	45920605	chr1:45920455-45920755
ENSDARG00000036645	chr1	46650051	chr1:46649901-46650201	46650051	chr1:46649901-46650201
